1.900	-0.00119	0.00292	-0.00101	
1.903	-0.00055	0.00432	-0.00203	
1.907	-0.00032	0.00856	-0.00329	
1.910	-0.00038	0.00652	-0.00305	
1.913	-0.00044	0.00317	-0.00228	
1.917	-0.00035	0.00083	-0.00220	
1.920	0.00114	0.00276	-0.00166	
1.923	0.00032	0.00379	-0.00160	
1.927	-0.00064	0.00747	-0.00122	
1.930	-0.00019	0.00618	-0.00264	
1.933	0.00027	0.00120	-0.00267	
1.937	-0.00024	0.000	-0.00172	
1.940	0.00068	0.00067	-0.00255	
1.943	0.00017	0.00430	-0.00156	
1.947	0.00018	0.00780	-0.00240	
1.950	0.00022	0.00608	-0.00332	
1.953	0.000	0.00203	-0.00169	
1.957	0.000	0.00067	-0.00095	
1.960	-0.00084	0.00053	-0.00315	
1.963	-0.00098	0.00398	-0.00106	
1.967	-0.00158	0.00695	-0.00321	
1.970	-0.00202	0.00656	-0.00326	
1.973	-0.00030	0.00353	-0.00166	
1.977	-0.00108	0.00103	-0.00231	
1.980	-0.00032	0.000	-0.00200	
1.983	-0.00087	0.00155	0.00020	
1.987	-0.00164	0.00514	-0.00341	
1.990	-0.00017	0.00556	-0.00329	
1.993	0.00090	0.00370	-0.00303	
1.997	-0.00036	0.000	-0.00285	
2.000	0.000	0.00027	-0.00134	
2.003	-0.00021	0.00315	-0.00126	
2.007	-0.00137	0.00618	-0.00205	
2.010	-0.00092	0.00595	-0.00146	
2.013	-0.00029	0.00470	-0.00097	
2.017	0.00045	0.00052	-0.00250	
2.020	0.00044	-0.00127	-0.00252	
2.023	0.00019	0.00174	-0.00215	
2.027	-0.00223	0.00597	-0.00228	
2.030	-0.00103	0.00695	-0.00247	
2.033	-0.00101	0.00621	-0.00152	
2.037	-0.00159	0.00123	-0.00216	
2.040	-0.00107	-0.00059	-0.00242	
2.043	-0.00113	0.00221	-0.00102	
2.047	-0.00073	0.00427	-0.00234	
2.050	-0.00041	0.00624	-0.00246	
2.053	0.000	0.00567	-0.00299	
2.057	0.00074	0.00223	-0.00247	
2.060	0.00066	-0.00109	-0.00246	
2.063	0.00043	0.00162	-0.00184	
2.067	0.00051	0.00486	-0.00187	
2.070	-0.00030	0.00800	-0.00199	
2.073	0.00012	0.00705	-0.00321	
2.077	0.00046	0.00415	-0.00189	
2.080	0.00130	0.000	-0.00215	
2.083	-0.00050	-0.00020	-0.00156	
2.087	-0.00147	0.00205	-0.00153	
2.090	-0.00215	0.00532	-0.00166	
2.093	-0.00217	0.00570	-0.00352	
2.097	-0.00189	0.00480	-0.00238	
2.100	-0.00047	0.00192	-0.00297	
2.103	-0.00136	-0.00056	-0.00173	
2.107	-0.00203	0.00359	-0.00083	
2.110	-0.00247	0.00550	-0.00235	
2.113	-0.00168	0.00623	-0.00160	
2.117	-0.00174	0.00252	-0.00175	
2.120	-0.00011	-0.00094	-0.00228	
2.123	-0.00055	0.00048	-0.00270	
2.127	-0.00083	0.00279	-0.00243	
2.130	-0.00107	0.00530	-0.00278	
2.133	0.00068	0.00680	-0.00144	
2.137	0.00053	0.00264	-0.00124	
2.140	0.000	0.00205	-0.00230	
2.143	-0.00021	-0.00020	-0.00164	
2.147	-0.00086	0.00155	-0.00157	
2.150	-0.00060	0.00459	-0.00133	
2.153	-0.00077	0.00541	-0.00231	
2.157	0.00029	0.00414	-0.00166	
2.160	0.00117	0.00071	-0.00130	
2.163	0.00130	-0.00018	-0.00111	
2.167	0.00061	0.00211	-0.00133	
2.170	0.00024	0.00611	-0.00191	
2.173	0.00064	0.00865	-0.00238	
2.177	0.00162	0.00579	-0.00215	
2.180	0.00090	0.00270	-0.00242	
2.183	0.00141	0.00080	-0.00267	
2.187	-0.00060	0.00206	-0.00175	
2.190	0.00033	0.00600	-0.00283	
2.193	-0.00023	0.00652	-0.00199	
2.197	0.00050	0.00558	-0.00122	
2.200	0.000	0.00173	-0.00325	
2.203	-0.00029	0.00077	-0.00211	
2.207	-0.00169	0.00035	-0.00180	
2.210	-0.00132	0.00389	-0.00211	
2.213	-0.00084	0.00536	-0.00068	
2.217	-0.00030	0.00541	-0.00216	
2.220	-0.00069	0.00214	-0.00232	
2.223	0.00026	-0.00127	-0.00231	
2.227	-0.00023	0.000	-0.00166	
2.230	-0.00085	0.00371	-0.00317	
2.233	-0.00073	0.00618	-0.00134	
2.237	0.000	0.00673	-0.00236	
2.240	0.000	0.00370	-0.00180	
2.243	-0.00016	-0.00147	-0.00150	
2.247	-0.00108	0.00032	-0.00219	
2.250	-0.00097	0.00250	-0.00222	
2.253	-0.00086	0.00588	-0.00168	
2.257	-0.00085	0.00526	-0.00130	
2.260	0.00081	0.00368	-0.00209	
2.263	-0.00087	0.000	-0.00105	
2.267	-0.00209	-0.00082	-0.00219	
2.270	-0.00175	0.00311	-0.00227	
2.273	-0.00148	0.00641	-0.00140	
2.277	-0.00227	0.00705	-0.00152	
2.280	0.00047	0.00347	-0.00362	
2.283	0.000	0.00073	-0.00227	
2.287	-0.00074	-0.00058	-0.00219	
2.290	-0.00251	0.00367	-0.00318	
2.293	-0.00107	0.00600	-0.00187	
2.297	-0.00147	0.00789	-0.00189	
2.300	0.000	0.00553	-0.00256	
2.303	-0.00096	0.00162	-0.00066	
2.307	0.00021	-0.00158	-0.00328	
2.310	-0.00188	0.00135	-0.00298	
2.313	-0.00049	0.00505	-0.00216	
2.317	-0.00018	0.00588	-0.00110	
2.320	-0.00018	0.00367	-0.00173	
2.323	0.00101	0.00114	-0.00044	
2.327	-0.00084	-0.00021	-0.00219	
2.330	-0.00119	0.00089	-0.00311	
2.333	-0.00066	0.00489	-0.00162	
2.337	-0.00034	0.00794	-0.00062	
2.340	0.000	0.00668	-0.00132	
2.343	0.00138	0.00268	0.00031	
2.347	-0.00017	-0.00033	-0.00099	
2.350	0.00052	0.00259	-0.00200	
2.353	-0.00064	0.00547	-0.00030	
2.357	0.00123	0.00823	-0.00138	
2.360	-0.00047	0.00699	-0.00273	
2.363	0.00175	0.00202	-0.00064	
2.367	-0.00097	-0.00017	-0.00226	
2.370	0.00023	0.00050	-0.00220	
2.373	-0.00126	0.00242	-0.00113	
2.377	-0.00096	0.00679	-0.00242	
2.380	-0.00049	0.00517	-0.00239	
2.383	0.00029	0.00256	-0.00067	
2.387	-0.00064	-0.00050	-0.00156	
2.390	-0.00091	-0.00132	-0.00246	
2.393	-0.00084	0.00377	-0.00215	
2.397	-0.00068	0.00820	-0.00274	
2.400	0.00141	0.00736	-0.00240	
2.403	0.00052	0.00436	-0.00130	
2.407	0.00094	0.00015	-0.00071	
2.410	-0.00102	-0.00094	-0.00077	
2.413	0.000	0.00258	-0.00165	
2.417	-0.00019	0.00685	-0.00287	
2.420	0.00118	0.00730	-0.00215	
2.423	0.00119	0.00415	-0.00260	
2.427	0.00171	0.00156	-0.00064	
2.430	0.00125	0.00026	-0.00075	
2.433	0.00115	0.00277	-0.00240	
2.437	0.00149	0.00588	-0.00148	
2.440	0.00264	0.00830	-0.00215	
2.443	0.00324	0.00670	-0.00246	
2.447	0.00172	0.00294	-0.00162	
2.450	0.00142	0.00223	-0.00153	
2.453	0.00112	0.00318	-0.00134	
2.457	0.00194	0.00605	-0.00087	
2.460	0.00165	0.00855	-0.00113	
2.463	0.00244	0.00586	-0.00060	
2.467	0.00192	0.00195	-0.00306	
2.470	0.00096	-0.00114	-0.00216	
2.473	0.00029	-0.00033	-0.00184	
2.477	0.00089	0.00430	-0.00140	
2.480	0.00155	0.00705	-0.00234	
2.483	0.00147	0.00595	-0.00204	
2.487	0.00087	0.00120	-0.00109	
2.490	-0.00067	-0.00073	-0.00219	
2.493	-0.00100	0.00062	-0.00183	
2.497	-0.00055	0.00456	-0.00235	
2.500	-0.00084	0.00765	-0.00295	
2.503	0.00024	0.00733	-0.00156	
2.507	0.00103	0.00192	-0.00064	
2.510	-0.00102	0.00011	-0.00028	
2.513	-0.00039	-0.00161	-0.00156	
2.517	-0.00067	0.00323	-0.00098	
2.520	0.00115	0.00639	-0.00207	
2.523	0.00168	0.00780	-0.00297	
2.527	0.00192	0.00308	-0.00195	
2.530	0.00055	-0.00038	-0.00141	
2.533	0.00012	-0.00042	-0.00028	
2.537	-0.00060	0.00200	-0.00183	
2.540	0.00013	0.00612	-0.00295	
2.543	0.00106	0.00603	-0.00222	
2.547	0.00064	0.00386	-0.00217	
2.550	0.00056	0.00023	-0.00239	
2.553	-0.00165	-0.00120	-0.00150	
2.557	-0.00061	0.00274	-0.00179	
2.560	-0.00092	0.00708	-0.00264	
2.563	-0.00035	0.00770	-0.00185	
2.567	0.000	0.00559	-0.00105	
2.570	-0.00046	0.000	-0.00183	
2.573	-0.00220	-0.00106	-0.00176	
2.577	-0.00151	0.00144	-0.00125	
2.580	-0.00106	0.00652	-0.00259	
2.583	-0.00024	0.00805	-0.00166	
2.587	-0.00070	0.00605	-0.00185	
2.590	-0.00090	0.00229	-0.00153	
2.593	-0.00304	-0.00156	-0.00114	
2.597	-0.00205	0.00174	-0.00106	
2.600	-0.00186	0.00609	-0.00290	
2.603	-0.00078	0.00758	-0.00244	
2.607	-0.00030	0.00489	-0.00321	
2.610	0.00027	0.00188	-0.00224	
2.613	-0.00035	0.000	-0.00119	
2.617	-0.00034	0.00109	-0.00232	
2.620	0.000	0.00505	-0.00399	
2.623	0.00011	0.00770	-0.00086	
2.627	0.00134	0.00609	-0.00270	
2.630	0.00073	0.00303	-0.00262	
2.633	0.00044	-0.00130	-0.00031	
2.637	-0.00011	-0.00045	-0.00201	
2.640	0.00106	0.00373	-0.00215	
2.643	0.00074	0.00811	-0.00103	
2.647	0.00137	0.00688	-0.00256	
2.650	0.00035	0.00297	-0.00255	
2.653	-0.00017	0.00012	-0.00122	
2.657	-0.00055	0.00083	-0.00183	
2.660	-0.00063	0.00359	-0.00176	
2.663	-0.00022	0.00741	-0.00235	
2.667	-0.00016	0.00924	-0.00264	
2.670	-0.00036	0.00330	-0.00114	
2.673	-0.00069	-0.00017	-0.00199	
2.677	-0.00056	-0.00130	-0.00032	
2.680	-0.00019	0.00218	-0.00181	
2.683	0.000	0.00503	-0.00115	
2.687	0.00046	0.00700	-0.00264	
2.690	0.00044	0.00348	-0.00157	
2.693	-0.00026	-0.00083	-0.00223	
2.697	-0.00056	-0.00073	-0.00185	
2.700	0.00075	0.00058	-0.00188	
2.703	-0.00021	0.00364	-0.00118	
2.707	0.00080	0.00680	-0.00208	
2.710	0.00121	0.00405	-0.00262	
2.713	0.000	0.00021	-0.00376	
2.717	-0.00074	-0.00233	-0.00207	
2.720	0.00078	0.00050	-0.00125	
2.723	0.00011	0.00550	-0.00191	
2.727	0.00136	0.00695	-0.00161	
2.730	0.00019	0.00535	-0.00213	
2.733	0.00198	0.00079	-0.00357	
2.737	-0.00028	-0.00150	-0.00239	
2.740	0.00027	0.00112	-0.00185	
2.743	-0.00075	0.00445	-0.00201	
2.747	0.00055	0.00803	-0.00228	
2.750	-0.00041	0.00614	-0.00153	
2.753	-0.00019	0.00121	-0.00132	
2.757	-0.00078	-0.00180	-0.00111	
2.760	-0.00074	-0.00048	-0.00066	
2.763	-0.00041	0.00426	-0.00200	
2.767	-0.00073	0.00636	-0.00278	
2.770	0.00103	0.00641	-0.00203	
2.773	0.00016	0.00250	-0.00161	
2.777	-0.00043	-0.00088	-0.00158	
2.780	-0.00157	0.00094	-0.00150	
2.783	-0.00103	0.00253	-0.00085	
2.787	-0.00267	0.00671	-0.00158	
2.790	-0.00208	0.00605	-0.00215	
2.793	-0.00312	0.00218	-0.00217	
2.797	-0.00223	-0.00139	-0.00141	
2.800	-0.00296	-0.00127	-0.00293	
2.803	-0.00236	0.00297	-0.00260	
2.807	-0.00177	0.00686	-0.00103	
2.810	-0.00098	0.00733	-0.00180	
2.813	-0.00081	0.00321	-0.00179	
2.817	0.00034	0.00068	-0.00209	
2.820	0.000	-0.00144	-0.00187	
2.823	0.00040	0.00241	-0.00161	
2.827	0.00058	0.00670	-0.00077	
2.830	0.000	0.00700	-0.00329	
2.833	0.00090	0.00420	-0.00357	
2.837	0.000	-0.00017	-0.00184	
2.840	0.00117	-0.00109	-0.00290	
2.843	0.00052	0.00250	-0.00165	
2.847	0.00182	0.00705	-0.00125	
2.850	0.00028	0.00702	-0.00361	
2.853	0.00169	0.00505	-0.00124	
2.857	0.00072	0.00061	-0.00154	
2.860	0.00044	-0.00135	-0.00117	
2.863	-0.00024	-0.00018	-0.00173	
2.867	-0.00018	0.00529	-0.00067	
2.870	-0.00026	0.00729	-0.00279	
2.873	0.000	0.00505	-0.00213	
2.877	0.00036	-0.00039	-0.00136	
2.880	-0.00022	-0.00144	-0.00141	
2.883	-0.00056	0.00024	-0.00154	
2.887	-0.00036	0.00464	-0.00051	
2.890	0.00050	0.00820	-0.00238	
2.893	0.00041	0.00489	-0.00173	
2.897	0.00094	0.00215	-0.00310	
2.900	0.00047	-0.00211	-0.00175	
2.903	-0.00015	0.00021	-0.00119	
2.907	-0.00135	0.00479	-0.00051	
2.910	0.00079	0.01005	-0.00277	
2.913	-0.00015	0.00717	-0.00240	
2.917	0.00079	0.00162	-0.00232	
2.920	-0.00084	-0.00098	-0.00260	
2.923	-0.00073	0.00020	-0.00087	
2.927	-0.00073	0.00444	-0.00211	
2.930	-0.00098	0.00823	-0.00219	
2.933	-0.00018	0.00774	-0.00158	
2.937	0.000	0.00302	-0.00093	
2.940	0.00058	-0.00085	-0.00338	
2.943	-0.00021	-0.00174	-0.00067	
2.947	0.00053	0.00338	-0.00130	
2.950	0.000	0.00856	-0.00219	
2.953	0.00121	0.00792	-0.00203	
2.957	0.00070	0.00406	-0.00160	
2.960	0.00069	-0.00091	-0.00201	
2.963	-0.00053	-0.00083	-0.00165	
2.967	0.00083	0.00297	-0.00148	
2.970	0.00119	0.00653	-0.00184	
2.973	0.00043	0.00742	-0.00141	
2.977	0.00115	0.00508	-0.00264	
2.980	0.00128	0.000	-0.00325	
2.983	0.00069	-0.00165	-0.00111	
2.987	0.00032	0.00182	-0.00175	
2.990	-0.00050	0.00665	-0.00232	
2.993	-0.00028	0.00842	-0.00072	
2.997	0.00089	0.00482	-0.00228	
3.000	-0.00077	0.000	-0.00317	
3.003	0.00056	-0.00252	-0.00152	
3.007	-0.00153	0.00148	-0.00170	
3.010	-0.00111	0.00645	-0.00081	
3.013	-0.00169	0.00832	-0.00279	
3.017	0.00067	0.00580	-0.00193	
3.020	-0.00021	0.00064	-0.00342	
3.023	-0.00027	-0.00238	-0.00256	
3.027	-0.00089	-0.00080	-0.00169	
3.030	-0.00051	0.00592	-0.00286	
3.033	0.00011	0.00800	-0.00223	
3.037	0.00135	0.00635	-0.00185	
3.040	0.00118	0.00180	-0.00275	
3.043	0.00131	-0.00258	-0.00144	
3.047	0.00095	0.000	-0.00224	
3.050	0.000	0.00427	-0.00132	
3.053	-0.00049	0.00771	-0.00283	
3.057	0.000	0.00836	-0.00212	
3.060	0.00089	0.00227	-0.00205	
3.063	-0.00066	-0.00185	-0.00336	
3.067	-0.00017	-0.00197	-0.00128	
3.070	-0.00100	0.00420	-0.00277	
3.073	-0.00018	0.00789	-0.00333	
3.077	-0.00098	0.00856	-0.00236	
3.080	0.00049	0.00268	-0.00173	
3.083	-0.00120	-0.00174	-0.00275	
3.087	-0.00134	-0.00277	-0.00231	
3.090	-0.00164	0.00335	-0.00169	
3.093	0.00017	0.00865	-0.00152	
3.097	-0.00061	0.00718	-0.00113	
3.100	0.00091	0.00382	-0.00137	
3.103	0.00079	-0.00097	-0.00115	
3.107	0.00041	-0.00391	-0.00154	
3.110	0.000	0.00179	-0.00222	
3.113	0.00107	0.00883	-0.00247	
3.117	0.00228	0.00883	-0.00130	
3.120	0.00216	0.00502	-0.00247	
3.123	0.00126	0.000	-0.00228	
3.127	-0.00040	-0.00345	-0.00141	
3.130	0.00077	0.00144	-0.00141	
3.133	0.00019	0.00685	-0.00254	
3.137	0.00096	0.00926	-0.00234	
3.140	0.00081	0.00671	-0.00385	
3.143	0.00034	-0.00029	-0.00153	
3.147	-0.00026	-0.00279	-0.00156	
3.150	0.00041	0.00074	-0.00264	
3.153	-0.00124	0.00612	-0.00277	
3.157	0.00049	0.00838	-0.00209	
3.160	0.00079	0.00585	-0.00268	
3.163	0.00079	0.00083	-0.00222	
3.167	-0.00066	-0.00283	-0.00085	
3.170	-0.00128	-0.00071	-0.00215	
3.173	-0.00120	0.00636	-0.00086	
3.177	-0.00108	0.00917	-0.00089	
3.180	0.00036	0.00629	-0.00250	
3.183	0.00033	0.00079	-0.00213	
3.187	-0.00032	-0.00223	-0.00173	
3.190	-0.00202	-0.00192	-0.00271	
3.193	-0.00097	0.00409	-0.00217	
3.197	-0.00041	0.00912	-0.00195	
3.200	0.00109	0.00841	-0.00231	
3.203	0.00050	0.00289	-0.00181	
3.207	0.00091	-0.00252	-0.00126	
3.210	-0.00060	-0.00126	-0.00059	
3.213	0.00013	0.00362	-0.00161	
3.217	0.00021	0.00853	-0.00188	
3.220	0.00103	0.00799	-0.00243	
3.223	0.00169	0.00315	-0.00081	
3.227	0.00058	-0.00197	-0.00039	
3.230	-0.00101	-0.00256	-0.00103	
3.233	-0.00115	0.00247	-0.00089	
3.237	-0.00052	0.00742	-0.00235	
3.240	0.00053	0.00867	-0.00224	
3.243	0.00165	0.00305	-0.00164	
3.247	-0.00013	-0.00195	-0.00091	
3.250	0.00017	-0.00176	-0.00207	
3.253	0.00024	0.00306	-0.00195	
3.257	0.00083	0.00708	-0.00026	
3.260	0.00125	0.00833	-0.00289	
3.263	0.00205	0.00445	-0.00086	
3.267	0.00128	-0.00144	-0.00208	
3.270	0.00027	-0.00235	-0.00278	
3.273	-0.00140	0.00150	-0.00136	
3.277	-0.00119	0.00738	-0.00185	
3.280	0.000	0.00964	-0.00215	
3.283	0.000	0.00486	-0.00161	
3.287	-0.00106	0.00026	-0.00183	
3.290	-0.00230	-0.00324	-0.00165	
3.293	-0.00315	0.000	-0.00161	
3.297	-0.00186	0.00650	-0.00081	
3.300	-0.00174	0.00820	-0.00207	
3.303	0.00036	0.00561	-0.00203	
3.307	0.00019	0.00047	-0.00114	
3.310	-0.00205	-0.00356	-0.00279	
3.313	-0.00124	-0.00030	-0.00179	
3.317	-0.00078	0.00530	-0.00170	
3.320	0.00091	0.00932	-0.00106	
3.323	0.00186	0.00574	-0.00201	
3.327	0.00109	0.00135	-0.00122	
3.330	0.00068	-0.00242	-0.00023	
3.333	0.000	-0.00129	-0.00055	
3.337	-0.00015	0.00559	-0.00271	
3.340	0.00115	0.00879	-0.00275	
3.343	0.00092	0.00677	-0.00282	
3.347	0.00033	0.00177	-0.00185	
3.350	-0.00104	-0.00339	-0.00246	
3.353	-0.00180	-0.00218	-0.00188	
3.357	-0.00215	0.00468	-0.00166	
3.360	-0.00040	0.01000	-0.00268	
3.363	0.00083	0.00785	-0.00110	
3.367	0.00040	0.00280	-0.00431	
3.370	0.000	-0.00306	-0.00165	
3.373	-0.00160	-0.00358	-0.00286	
3.377	-0.00205	0.00479	-0.00203	
3.380	-0.00060	0.00980	-0.00279	
3.383	0.00016	0.00886	-0.00232	
3.387	0.00070	0.00330	-0.00268	
3.390	0.00017	-0.00235	-0.00122	
3.393	-0.00085	-0.00294	-0.00252	
3.397	-0.00096	0.00215	-0.00158	
3.400	0.00044	0.00914	-0.00270	
3.403	0.00072	0.00864	-0.00149	
3.407	0.00094	0.00276	-0.00115	
3.410	0.00047	-0.00312	-0.00118	
3.413	-0.00050	-0.00406	-0.00083	
3.417	-0.00182	0.00141	-0.00295	
3.420	0.00057	0.00711	-0.00164	
3.423	0.000	0.01014	-0.00165	
3.427	0.00145	0.00335	-0.00145	
3.430	-0.00098	-0.00312	-0.00179	
3.433	-0.00097	-0.00312	-0.00195	
3.437	-0.00163	-0.00083	-0.00016	
3.440	-0.00096	0.00733	-0.00314	
3.443	-0.00041	0.00949	-0.00117	
3.447	0.00049	0.00497	-0.00154	
3.450	0.00030	-0.00074	-0.00212	
3.453	-0.00045	-0.00512	-0.00205	
3.457	-0.00124	-0.00074	-0.00132	
3.460	-0.00064	0.00594	-0.00209	
3.463	0.00072	0.00961	-0.00192	
3.467	0.00121	0.00679	-0.00333	
3.470	-0.00032	-0.00014	-0.00176	
3.473	-0.00165	-0.00315	-0.00311	
3.477	-0.00249	-0.00174	-0.00183	
3.480	-0.00276	0.00521	-0.00222	
3.483	0.00016	0.01089	-0.00154	
3.487	-0.00045	0.00777	-0.00240	
3.490	0.000	0.00124	-0.00154	
3.493	-0.00109	-0.00329	-0.00287	
3.497	-0.00222	-0.00133	-0.00103	
3.500	-0.00149	0.00570	-0.00094	
3.503	0.00064	0.00867	-0.00176	
3.507	0.00050	0.00805	-0.00273	
3.510	0.00066	0.00106	-0.00145	
3.513	0.000	-0.00303	-0.00239	
3.517	-0.00070	-0.00279	0.00036	
3.520	0.00029	0.00386	-0.00161	
3.523	0.00083	0.01095	-0.00278	
3.527	0.00050	0.00865	-0.00212	
3.530	-0.00015	0.00406	-0.00223	
3.533	-0.00299	-0.00439	-0.00154	
3.537	-0.00375	-0.00308	-0.00150	
3.540	-0.00254	0.00495	-0.00117	
3.543	-0.00210	0.00979	-0.00050	
3.547	-0.00056	0.00930	-0.00255	
3.550	-0.00091	0.00341	-0.00146	
3.553	-0.00140	-0.00324	-0.00016	
3.557	-0.00261	-0.00371	-0.00074	
3.560	-0.00214	0.00173	-0.00059	
3.563	-0.00084	0.00868	-0.00117	
3.567	-0.00097	0.00944	-0.00369	
3.570	0.00066	0.00371	-0.00391	
3.573	-0.00032	-0.00156	-0.00130	
3.577	-0.00157	-0.00459	-0.00170	
3.580	-0.00188	0.00059	-0.00464	
3.583	-0.00078	0.00739	-0.00191	
3.587	0.000	0.00964	-0.00263	
3.590	0.00179	0.00655	-0.00040	
3.593	-0.00067	-0.00114	-0.00222	
3.597	-0.00036	-0.00359	-0.00251	
3.600	-0.00084	0.000	-0.00307	
3.603	0.00023	0.00627	-0.00310	
3.607	0.00172	0.00973	-0.00279	
3.610	0.00234	0.00599	-0.00274	
3.613	0.00075	-0.00120	-0.00124	
3.617	0.00069	-0.00542	-0.00204	
3.620	-0.00057	-0.00092	-0.00334	
3.623	0.000	0.00639	-0.00220	
3.627	0.00069	0.01073	-0.00416	
3.630	0.00057	0.00756	-0.00290	
3.633	0.00030	0.00050	-0.00411	
3.637	-0.00126	-0.00276	-0.00154	
3.640	-0.00199	-0.00297	-0.00141	
3.643	-0.00295	0.00423	-0.00192	
3.647	-0.00234	0.01142	-0.00232	
3.650	-0.00261	0.00753	-0.00191	
3.653	-0.00209	0.000	-0.00124	
3.657	-0.00389	-0.00338	-0.00199	
3.660	-0.00446	-0.00221	-0.00211	
3.663	-0.00557	0.00470	-0.00246	
3.667	-0.00231	0.00945	-0.00255	
3.670	-0.00216	0.00862	-0.00238	
3.673	-0.00056	0.00256	-0.00251	
3.677	-0.00216	-0.00355	-0.00299	
3.680	-0.00160	-0.00309	-0.00162	
3.683	-0.00260	0.00174	-0.00051	
3.687	-0.00170	0.00939	0.00035	
3.690	-0.00106	0.00841	-0.00078	
3.693	-0.00019	0.00242	-0.00169	
3.697	-0.00107	-0.00268	-0.00412	
3.700	-0.00180	-0.00341	-0.00226	
3.703	-0.00132	0.00262	-0.00222	
3.707	-0.00047	0.00877	-0.00169	
3.710	0.00165	0.00894	-0.00113	
3.713	0.00182	0.00429	-0.00097	
3.717	0.00168	-0.00179	-0.00137	
3.720	-0.00079	-0.00459	-0.00101	
3.723	0.00046	0.00041	-0.00115	
3.727	0.00023	0.00777	-0.00255	
3.730	0.00230	0.00968	-0.00266	
3.733	0.00029	0.00483	-0.00169	
3.737	0.00120	-0.00192	-0.00255	
3.740	-0.00078	-0.00489	-0.00158	
3.743	-0.00126	0.00114	-0.00059	
3.747	-0.00112	0.00580	-0.00240	
3.750	0.000	0.00930	-0.00290	
3.753	-0.00040	0.00588	-0.00166	
3.757	0.00038	-0.00103	-0.00156	
3.760	-0.00171	-0.00497	0.000	
3.763	-0.00421	-0.00021	-0.00200	
3.767	-0.00308	0.00602	-0.00385	
3.770	-0.00316	0.00908	-0.00387	
3.773	-0.00171	0.00494	-0.00098	
3.777	-0.00223	-0.00021	-0.00168	
3.780	-0.00302	-0.00492	-0.00396	
3.783	-0.00226	-0.00127	-0.00226	
3.787	-0.00063	0.00624	-0.00075	
3.790	0.00068	0.00880	-0.00246	
3.793	0.00261	0.00708	-0.00195	
3.797	0.00172	-0.00026	-0.00231	
3.800	0.00095	-0.00656	-0.00181	
3.803	0.00045	-0.00255	-0.00074	
3.807	0.00055	0.00462	-0.00130	
3.810	0.00078	0.00991	-0.00291	
3.813	0.00089	0.00736	-0.00137	
3.817	0.00089	0.00111	-0.00302	
3.820	-0.00028	-0.00371	-0.00238	
3.823	-0.00157	-0.00262	-0.00197	
3.827	-0.00192	0.00470	-0.00152	
3.830	-0.00026	0.00953	-0.00354	
3.833	0.00040	0.00805	-0.00208	
3.837	0.00068	0.00183	-0.00286	
3.840	0.000	-0.00317	-0.00307	
3.843	-0.00232	-0.00247	-0.00168	
3.847	-0.00277	0.00298	-0.00254	
3.850	-0.00164	0.00958	-0.00185	
3.853	-0.00026	0.00900	-0.00188	
3.857	0.000	0.00277	-0.00089	
3.860	-0.00172	-0.00195	-0.00231	
3.863	-0.00351	-0.00374	-0.00176	
3.867	-0.00352	0.00232	-0.00217	
3.870	-0.00191	0.00976	-0.00286	
3.873	-0.00215	0.01002	-0.00223	
3.877	-0.00138	0.00448	-0.00074	
3.880	-0.00141	-0.00364	-0.00326	
3.883	-0.00299	-0.00364	-0.00213	
3.887	-0.00350	0.00211	-0.00180	
3.890	-0.00221	0.00841	-0.00240	
3.893	-0.00100	0.01047	-0.00348	
3.897	-0.00027	0.00553	-0.00259	
3.900	-0.00034	-0.00183	-0.00325	
3.903	-0.00204	-0.00492	-0.00110	
3.907	-0.00226	0.00026	-0.00126	
3.910	-0.00101	0.00880	-0.00204	
3.913	-0.00036	0.01033	-0.00247	
3.917	0.00098	0.00626	-0.00295	
3.920	0.00062	-0.00042	-0.00128	
3.923	-0.00181	-0.00391	-0.00228	
3.927	-0.00182	-0.00094	-0.00256	
3.930	-0.00119	0.00658	-0.00227	
3.933	0.00053	0.01014	-0.00283	
3.937	0.00098	0.00658	-0.00021	
3.940	0.000	-0.00032	-0.00187	
3.943	-0.00117	-0.00411	-0.00179	
3.947	-0.00193	-0.00202	-0.00095	
3.950	-0.00060	0.00700	-0.00228	
3.953	-0.00027	0.01002	-0.00119	
3.957	0.00222	0.00788	-0.00098	
3.960	0.00183	0.00047	-0.00230	
3.963	0.00013	-0.00459	-0.00242	
3.967	-0.00131	-0.00224	-0.00236	
3.970	0.00077	0.00482	-0.00282	
3.973	0.00043	0.00930	-0.00083	
3.977	0.00220	0.00918	-0.00122	
3.980	0.00030	0.00236	-0.00315	
3.983	-0.00087	-0.00389	-0.00199	
3.987	-0.00215	-0.00421	-0.00087	
3.990	-0.00182	0.00371	-0.00117	
3.993	-0.00053	0.00958	-0.00236	
3.997	0.00055	0.00876	-0.00118	
4.000	0.00038	0.00356	-0.00074	
4.003	-0.00254	-0.00400	-0.00224	
4.007	-0.00220	-0.00209	-0.00113	
4.010	-0.00232	0.00386	-0.00059	
4.013	-0.00115	0.00983	-0.00220	
4.017	0.00114	0.01009	-0.00201	
4.020	0.00157	0.00492	-0.00290	
4.023	-0.00153	-0.00276	-0.00290	
4.027	-0.00186	-0.00248	-0.00260	
4.030	-0.00188	0.00135	-0.00180	
4.033	0.000	0.00986	-0.00077	
4.037	0.00135	0.01009	-0.00079	
4.040	0.00135	0.00470	-0.00121	
4.043	-0.00072	-0.00402	-0.00238	
